Timestamp,LatencyMs,Type,PTreeReleased,PTreeAllocated
1764611452.079330,0.135899,Range,47232,334656
1764611452.079336,0.125647,Value,47232,334656
1764611452.089287,0.140667,Range,47424,340512
1764611452.089300,0.132084,Range,47424,340512
1764611452.089318,0.120163,Range,47424,340512
1764611452.089378,0.135422,Range,47424,340512
1764611452.089397,0.130892,Range,47424,340512
1764611452.099205,0.078201,Range,48192,347520
1764611452.099212,0.066996,Value,48192,347520
1764611452.099215,0.053167,Value,48192,347520
1764611452.099224,0.041246,Range,48192,347520
1764611452.099229,0.035048,Value,48192,347520
1764611452.109254,0.083685,Value,49056,354048
1764611452.109274,0.076532,Range,49056,354048
1764611452.109282,0.051022,Range,49056,354048
1764611452.109287,0.052452,Value,49056,354048
1764611452.109291,0.041008,Value,49056,354048
1764611452.119343,0.139952,Range,49344,357792
1764611452.119350,0.128269,Value,49344,357792
1764611452.119353,0.120640,Value,49344,357792
1764611452.119364,0.099897,Range,49344,357792
1764611452.119367,0.094652,Value,49344,357792
1764611452.129267,0.041962,Value,49440,358272
1764611452.129271,0.034809,Value,49440,358272
1764611452.129275,0.031710,Value,49440,358272
1764611452.129284,0.030041,Value,49440,358272
1764611452.129288,0.025272,Value,49440,358272
1764611452.139276,0.064850,Range,49824,364896
1764611452.139311,0.082016,Range,49824,364896
1764611452.139320,0.083923,Value,49824,364896
1764611452.139332,0.081301,Range,49824,364896
1764611452.139338,0.068426,Range,49824,364896
1764611452.149327,0.093699,Value,49824,370272
1764611452.149349,0.103235,Range,49824,370272
1764611452.149409,0.138998,Range,49824,370272
1764611452.149426,0.126839,Range,49824,370272
1764611452.149432,0.111580,Value,49824,370272
1764611452.159436,0.071526,Value,50304,377568
1764611452.159487,0.093222,Range,50304,377568
1764611452.159496,0.092030,Value,50304,377568
1764611452.159500,0.086069,Value,50304,377568
1764611452.159509,0.080109,Range,50304,377568
1764611452.169467,0.074148,Range,50304,382272
1764611452.169472,0.070810,Value,50304,382272
1764611452.169476,0.056028,Value,50304,382272
1764611452.169479,0.042915,Value,50304,382272
1764611452.169482,0.030756,Value,50304,382272
1764611452.179476,0.074625,Range,51072,385440
1764611452.179485,0.074148,Range,51072,385440
1764611452.179491,0.062227,Value,51072,385440
1764611452.179495,0.046253,Value,51072,385440
1764611452.179499,0.045776,Value,51072,385440
1764611452.189473,0.056505,Range,52224,391104
1764611452.189493,0.057459,Range,52224,391104
1764611452.189498,0.053406,Value,52224,391104
1764611452.189502,0.054121,Value,52224,391104
1764611452.189512,0.053167,Range,52224,391104
1764611452.199490,0.072479,Value,53472,395808
1764611452.199513,0.076532,Range,53472,395808
1764611452.199518,0.071526,Value,53472,395808
1764611452.199528,0.047922,Range,53472,395808
1764611452.199532,0.047684,Value,53472,395808
1764611452.209483,0.051975,Value,53664,399168
1764611452.209486,0.051975,Value,53664,399168
1764611452.209501,0.041008,Range,53664,399168
1764611452.209506,0.041246,Value,53664,399168
1764611452.209510,0.031948,Value,53664,399168
1764611452.219555,0.115871,Value,54048,403008
