Timestamp,LatencyMs,Type,PTreeReleased,PTreeAllocated
1764631799.052685,0.106096,Range,14836512,16567680
1764631799.052716,0.007629,Range,14836512,16567680
1764631799.052995,0.007391,Value,14836512,16567680
1764631799.062435,0.010967,Value,14837664,16573728
1764631799.062464,0.005484,Value,14837664,16573728
1764631799.062474,0.006676,Value,14837664,16573728
1764631799.062496,0.005245,Value,14837664,16573728
1764631799.062998,0.005007,Value,14837664,16573728
1764631799.072442,0.010252,Value,14838912,16578816
1764631799.072462,0.005722,Value,14838912,16578816
1764631799.072477,0.005722,Value,14838912,16578816
1764631799.072566,0.067472,Range,14838912,16578816
1764631799.073083,0.058413,Range,14838912,16578816
1764631799.082453,0.010252,Value,14839776,16583232
1764631799.082560,0.069380,Range,14839776,16583232
1764631799.082580,0.008106,Value,14839776,16583232
1764631799.082651,0.039339,Range,14839776,16583232
1764631799.083049,0.025749,Range,14839776,16583232
1764631799.092465,0.009298,Value,14839872,16584480
1764631799.092483,0.007391,Value,14839872,16584480
1764631799.092595,0.102758,Range,14839872,16584480
1764631799.092609,0.006437,Value,14839872,16584480
1764631799.093050,0.024796,Range,14839872,16584480
1764631799.102550,0.072479,Range,14839968,16586784
1764631799.102606,0.039339,Range,14839968,16586784
1764631799.102626,0.005484,Value,14839968,16586784
1764631799.102676,0.038862,Range,14839968,16586784
1764631799.103116,0.078440,Range,14839968,16586784
1764631799.112479,0.008106,Value,14839968,16587840
1764631799.112532,0.028610,Range,14839968,16587840
1764631799.112577,0.022173,Range,14839968,16587840
1764631799.112604,0.005960,Value,14839968,16587840
1764631799.113053,0.005245,Value,14839968,16587840
1764631799.122566,0.056267,Range,14840256,16589664
1764631799.122601,0.009537,Value,14840256,16589664
1764631799.122750,0.130177,Range,14840256,16589664
1764631799.122774,0.004530,Value,14840256,16589664
1764631799.123086,0.023842,Range,14840256,16589664
1764631799.132562,0.046730,Range,14840448,16591104
1764631799.132592,0.007391,Value,14840448,16591104
